_time,AP_channel,RSSI,channel_width,client_ID,client_opportunity_medium_use,distance_m,download_packet_loss,download_retrans,download_tcp_rtt_ms,jitter_ms,latency_ms,link_speed_mbps,local,obstacles,radio,router_expected_throughput_mbps,router_noise,router_opportunity_medium_use,router_rx_drop_misc,router_rx_duration_us,router_rx_rate_mbps,router_signal_avg_dbm,router_signal_dbm,router_snr,router_tx_duration_us,router_tx_failed,router_tx_rate_mbps,router_tx_retries,signal_level,site_survey_same_channel_aps,site_survey_strongest_channel,site_survey_strongest_rssi,site_survey_total_aps,speedtest_down_mbps,speedtest_up_mbps,upload_packet_loss,upload_retrans,upload_tcp_rtt_ms
2026-07-10 17:48:11.818000+00:00,48,-33,80.0,1.0,8,2.0,0.0005464393139734,2896,2.55,32.35333333333333,18.853,867,cwpb-2m,0,1.0,619.0,-92.0,13,0.0,1588422.0,866.7,-62.0,-63.0,30.0,8291271.0,12226.0,780.0,12226.0,0.0,7,3.0,-29.0,82,423.78551277330587,9.871438951347754,3.42932083263575,1229,8.004
2026-07-10 17:49:24.745000+00:00,48,-56,80.0,3.0,4,2.0,0.0010474616142211,2896,56.413,10.43777777777778,22.984,390,cwpb-2m,0,1.0,619.0,-92.0,13,0.0,1588422.0,866.7,-62.0,-63.0,30.0,8291271.0,12226.0,780.0,12226.0,0.0,3,1.0,-46.0,40,232.9936081526626,81.82078189218703,0.1290613348629491,63,98.541
2026-07-10 17:53:54.143000+00:00,48,-54,80.0,2.0,0,2.0,0.0009505351736219,2896,84.198,10.844444444444443,22.401,433,cwpb-2m,0,1.0,330.359,-88.0,13,1.0,4211197.0,263.3,-68.0,-69.0,20.0,7111117.0,5254.0,390.0,5254.0,0.0,0,1.0,-46.0,0,250.51875669196963,67.74069425424233,0.0,0,20.37
2026-07-10 17:54:00.241000+00:00,48,-44,80.0,1.0,9,2.0,0.0010773821668407,2896,6.428,3.864444444444444,4.583,780,cwpb-2m,0,1.0,619.0,-92.0,11,0.0,2590098.0,866.7,-62.0,-55.0,30.0,5116735.0,4743.0,780.0,4743.0,0.0,8,3.0,-29.0,86,212.38061606740987,34.51308209878744,18.05522126328096,10502,6.66
2026-07-10 17:55:00.262000+00:00,48,-55,80.0,3.0,4,2.0,0.0005204652545303,1448,21.559,9.406666666666666,21.871,433,cwpb-2m,0,1.0,619.0,-92.0,13,0.0,2590098.0,866.7,-62.0,-55.0,30.0,5116735.0,4743.0,780.0,4743.0,0.0,3,1.0,-46.0,40,238.0222471775402,81.58376728431959,0.1463856681460139,63,99.302
2026-07-10 17:59:30.022000+00:00,48,-54,80.0,2.0,0,2.0,0.0010467982432296,2896,39.183,14.635555555555555,17.445,433,cwpb-2m,0,1.0,330.359,-91.0,13,1.0,5520006.0,390.0,-66.0,-68.0,25.0,6388353.0,1775.0,390.0,1775.0,0.0,0,1.0,-46.0,0,227.8966616060727,114.57124940617577,0.0,0,22.939
2026-07-10 17:59:49.806000+00:00,48,-43,80.0,1.0,11,2.0,0.0046034584157647,15928,5.54,2.7522222222222226,4.952,867,cwpb-2m,0,1.0,619.0,-91.0,13,0.0,6117418.0,702.0,-57.0,-50.0,34.0,6725465.0,6482.0,780.0,6482.0,0.0,10,1.0,-33.0,92,275.0012195621019,141.43522455494283,0.1957722516139557,84,2.0
2026-07-10 18:00:35.991000+00:00,48,-56,80.0,3.0,4,2.0,0.000511159155051,1448,21.683,6.635555555555556,18.135,390,cwpb-2m,0,1.0,619.0,-91.0,13,0.0,6117418.0,702.0,-57.0,-50.0,34.0,6725465.0,6482.0,780.0,6482.0,0.0,3,3.0,-40.0,41,231.31739514437007,74.75756906951449,0.0882037927630888,42,92.698
2026-07-10 18:05:05.967000+00:00,48,-54,80.0,2.0,0,2.0,0.0009840254076447,2896,37.873,6.838888888888888,20.393,433,cwpb-2m,0,1.0,330.359,-92.0,11,4.0,4884633.0,390.0,-65.0,-65.0,27.0,7487907.0,6003.0,390.0,6003.0,0.0,0,3.0,-40.0,0,246.40331221900288,79.46751949211388,0.0394699746264448,21,9.652
2026-07-10 18:05:38.084000+00:00,48,-43,80.0,1.0,4,2.0,0.0,0,2.654,4.25,5.026,867,cwpb-2m,0,1.0,619.0,-90.0,12,0.0,7830477.0,526.6,-60.0,-51.0,30.0,10431366.0,7078.0,780.0,7078.0,0.0,3,3.0,-32.0,56,489.3675440131563,150.26086059226083,0.1134624043223773,63,2.757
2026-07-10 18:06:11.934000+00:00,48,-57,80.0,3.0,4,2.0,0.000511072945978,1448,27.08,7.201111111111112,18.105,390,cwpb-2m,0,1.0,619.0,-90.0,11,0.0,7830477.0,526.6,-60.0,-51.0,30.0,10431366.0,7078.0,780.0,7078.0,0.0,3,3.0,-40.0,41,232.94706063330335,87.21615122873347,0.1637810014038371,63,85.166
2026-07-10 18:10:42.005000+00:00,48,-54,80.0,2.0,0,2.0,0.0004481812248763,1448,56.276,11.443333333333335,20.390000000000004,433,cwpb-2m,0,1.0,330.359,-91.0,13,0.0,5561962.0,390.0,-68.0,-69.0,23.0,7620037.0,3503.0,390.0,3503.0,0.0,0,3.0,-40.0,0,268.0334058911632,107.65046789902604,0.1265085644290046,63,12.851
2026-07-10 18:11:27.746000+00:00,48,-34,80.0,1.0,5,2.0,0.0,0,2.67,4.960000000000001,8.485,780,cwpb-2m,0,1.0,619.0,-91.0,13,0.0,7159138.0,360.0,-60.0,-54.0,31.0,10254883.0,9303.0,780.0,9303.0,0.0,4,3.0,-32.0,61,477.7290074861548,136.00246136617022,0.0757316215582682,42,2.596
2026-07-10 18:11:47.866000+00:00,48,-56,80.0,3.0,4,2.0,0.3425638961096052,592232,21.921,5.11,12.748,390,cwpb-2m,0,1.0,619.0,-91.0,13,0.0,7159138.0,360.0,-60.0,-54.0,31.0,10254883.0,9303.0,780.0,9303.0,0.0,3,3.0,-39.0,37,145.83053172145068,71.60654000788332,0.1262727491381383,63,147.548
2026-07-10 18:16:17.654000+00:00,48,-54,80.0,2.0,0,2.0,0.0004457663208226,1448,48.608,10.104444444444445,21.653,433,cwpb-2m,0,1.0,330.359,-92.0,13,2.0,5466486.0,390.0,-67.0,-68.0,26.0,7586114.0,1206.0,390.0,1206.0,0.0,0,3.0,-39.0,0,266.5444988009592,112.32882122627448,0.0,0,8.003
2026-07-10 18:17:18.082000+00:00,48,-33,80.0,1.0,10,2.0,0.0,0,2.565,16.10222222222222,32.064,867,cwpb-2m,0,1.0,202.78,-89.0,12,1.0,3343874.0,650.0,-59.0,-53.0,30.0,10022391.0,10240.0,234.0,10240.0,0.0,9,1.0,-33.0,80,461.3821782401507,7.133230031689494,4.574059861857252,2384,11.312
2026-07-10 18:17:22.867000+00:00,48,-57,80.0,3.0,4,2.0,0.0012360191973584,2896,44.527,17.191111111111113,27.303999999999995,390,cwpb-2m,0,1.0,202.78,-89.0,11,1.0,3343874.0,650.0,-59.0,-53.0,30.0,10022391.0,10240.0,234.0,10240.0,0.0,3,3.0,-39.0,37,191.92638944949545,45.62498638484242,0.0750160748731871,21,86.308
2026-07-10 18:21:53.406000+00:00,48,-54,80.0,2.0,0,2.0,0.0009036248636824,2896,43.858,9.82,18.363,433,cwpb-2m,0,1.0,330.359,-90.0,12,3.0,5734280.0,325.0,-65.0,-67.0,25.0,7773780.0,4290.0,390.0,4290.0,0.0,0,3.0,-39.0,0,269.0053114885115,129.05550769230769,0.0,0,10.124
2026-07-10 18:22:58.922000+00:00,48,-50,80.0,3.0,4,2.0,0.0005362770379919,1448,25.086,9.713333333333336,19.646,433,cwpb-2m,0,1.0,330.359,-90.0,12,3.0,5734280.0,325.0,-65.0,-67.0,25.0,7773780.0,4290.0,390.0,4290.0,0.0,3,3.0,-44.0,42,225.45064961534615,76.671643454039,0.1232563144405532,63,92.027
2026-07-10 18:27:29.237000+00:00,48,-54,80.0,2.0,0,2.0,0.0008775864162616,2896,42.31,5.505555555555555,18.741000000000003,433,cwpb-2m,0,1.0,330.359,-91.0,12,3.0,5613330.0,325.0,-66.0,-66.0,25.0,7898343.0,2837.0,390.0,2837.0,0.0,0,3.0,-44.0,0,276.54751648351646,102.26196003578885,0.0,0,6.872
2026-07-10 18:28:34.682000+00:00,48,-55,80.0,3.0,4,2.0,0.0,0,30.742,11.589999999999998,23.574,433,cwpb-2m,0,1.0,330.359,-91.0,12,3.0,5613330.0,325.0,-66.0,-66.0,25.0,7898343.0,2837.0,390.0,2837.0,0.0,3,3.0,-44.0,42,234.64637762237763,86.9906567312469,0.0767613999817234,42,71.685
2026-07-10 18:29:00.016000+00:00,48,-33,80.0,1.0,7,2.0,0.0002441489888719,1448,1.871,5.724444444444444,8.775,780,cwpb-2m,0,1.0,478.125,-91.0,12,0.0,6188276.0,526.6,-56.0,-49.0,35.0,8761991.0,10174.0,585.0,10174.0,0.0,6,3.0,-33.0,75,471.77936197401584,158.26915177226323,0.0788022064617809,42,2.872
2026-07-10 18:33:05.265000+00:00,48,-54,80.0,2.0,0,2.0,0.0011091221806543,2896,22.698,10.608888888888888,23.183,433,cwpb-2m,0,1.0,299.7,-92.0,12,3.0,5247216.0,325.0,-67.0,-68.0,25.0,6416128.0,4348.0,351.0,4348.0,0.0,0,3.0,-33.0,0,225.02348942959716,84.7731931211702,2.576011697415387,1198,23.363
2026-07-10 18:34:10.547000+00:00,48,-54,80.0,3.0,4,2.0,0.0026054154447684,4344,39.879,22.97222222222222,32.645,433,cwpb-2m,0,1.0,299.7,-92.0,10,3.0,5247216.0,325.0,-67.0,-68.0,25.0,6416128.0,4348.0,351.0,4348.0,0.0,3,3.0,-42.0,36,137.43573546453547,69.46140103133678,0.1348170340252514,63,118.788
