_time,AP_channel,RSSI,channel_width,client_ID,client_opportunity_medium_use,distance_m,download_packet_loss,download_retrans,download_tcp_rtt_ms,jitter_ms,latency_ms,link_speed_mbps,local,obstacles,radio,router_expected_throughput_mbps,router_noise,router_opportunity_medium_use,router_rx_drop_misc,router_rx_duration_us,router_rx_rate_mbps,router_signal_avg_dbm,router_signal_dbm,router_snr,router_tx_duration_us,router_tx_failed,router_tx_rate_mbps,router_tx_retries,signal_level,site_survey_same_channel_aps,site_survey_strongest_channel,site_survey_strongest_rssi,site_survey_total_aps,speedtest_down_mbps,speedtest_up_mbps,upload_packet_loss,upload_retrans,upload_tcp_rtt_ms,qoe_dw_score
2026-05-30 22:11:49.277000+00:00,149,-31,80.0,3.0,1,2.0,0.00013671822149848188,2896,39.175,0.009082125603864732,0.0035328903158366315,433,1.0,0,1.0,330.359,-92.0,1,2.0,8177403.0,433.3,-53.0,-54.0,39.0,8877727.0,262.0,390.0,262.0,0.0,0,3.0,-45.0,24,0.48095516378344894,0.8747262402064299,0.0,0,9.605,106.31349344163154
2026-05-30 22:12:46.409000+00:00,149,-34,80.0,2.0,1,2.0,0.00014515404074285626,2896,39.796,0.01028886917085675,0.003895542447547226,433,1.0,0,1.0,330.359,-92.0,2,1.0,6491196.0,433.3,-50.0,-51.0,42.0,9378222.0,3179.0,390.0,3179.0,0.0,0,3.0,-27.0,22,0.48119556924370255,0.6143163468122135,0.0,0,6.917,76.45115993844728
2026-05-30 22:15:52.735000+00:00,149,-29,80.0,1.0,1,2.0,0.0,0,2.292,0.00639850142955733,0.0011262599865601434,650,1.0,0,1.0,619.0,-92.0,2,0.0,1894391.0,780.0,-48.0,-42.0,44.0,8782863.0,3145.0,780.0,3145.0,4.0,0,3.0,-22.0,36,0.9423628978268863,0.2577204375117697,0.0,0,1.664,159.48456953972888
2026-05-30 22:17:01.508000+00:00,149,-27,0.0,1.0,0,2.0,0.00029451730427112647,4992,2.478,0.0011278714384304446,0.000667736877473307,234,1.0,0,1.0,619.0,-92.0,2,1.0,3659111.0,585.0,-40.0,-41.0,52.0,1630145.0,19.0,780.0,19.0,4.0,0,0.0,0.0,0,0.4578452057348214,0.4906379009357791,0.0,0,1.695,453.7923929142796
2026-05-30 22:17:09.910000+00:00,149,-25,80.0,3.0,1,2.0,0.0001393267059611454,2896,34.296,0.012907423839100853,0.003644217128350631,433,1.0,0,1.0,330.359,-92.0,1,1.0,3531016.0,433.3,-46.0,-47.0,46.0,8624188.0,228.0,390.0,228.0,0.0,0,3.0,-39.0,19,0.4843836390974573,0.33250727810195835,0.0005287969362712427,21,21.109,47.43914540736643
2026-05-30 22:18:07.032000+00:00,149,-34,80.0,2.0,1,2.0,0.00013313783524903958,2896,25.963,0.009908311150547175,0.004182931382065258,433,1.0,0,1.0,330.359,-92.0,1,2.0,7202170.0,433.3,-48.0,-49.0,44.0,9189403.0,309.0,390.0,309.0,0.0,0,3.0,-27.0,22,0.4962721928231397,0.7320302793244673,0.0,0,9.247,86.35191413489126
2026-05-30 22:21:21.494000+00:00,149,-30,80.0,1.0,1,2.0,0.0,0,1.737,0.00269545499359164,0.0009087583065780634,650,1.0,0,1.0,619.0,-92.0,3,0.0,1868208.0,780.0,-48.0,-42.0,44.0,8818180.0,8073.0,780.0,8073.0,4.0,0,3.0,-25.0,33,0.8518966661817843,0.2408129430946013,0.0005705129656073089,21,1.345,261.7440137893705
2026-05-30 22:22:29.033000+00:00,149,-27,80.0,1.0,2,2.0,0.0,0,0.0,0.06137513556147097,0.005476875979989548,234,1.0,0,1.0,619.0,-92.0,3,0.0,0.0,866.7,-51.0,-40.0,41.0,0.0,0.0,780.0,0.0,4.0,1,3.0,-16.0,31,0.0,0.0,0.0,0,0.0,0.0
2026-05-30 22:22:30.596000+00:00,149,-31,80.0,3.0,1,2.0,0.0001407024278788211,2896,29.366,0.01833382628413684,0.004701485850817592,433,1.0,0,1.0,330.359,-92.0,1,2.0,8255280.0,433.3,-54.0,-55.0,39.0,8698483.0,123.0,390.0,123.0,0.0,0,3.0,-39.0,19,0.47453412930286293,0.8830445227874659,0.0,0,9.864,58.57688121526472
2026-05-30 22:23:27.676000+00:00,149,-44,80.0,2.0,1,2.0,0.00013317474185326145,2896,34.905,0.007540175490486049,0.0036193533935638027,433,1.0,0,1.0,330.359,-92.0,1,2.0,6394276.0,433.3,-54.0,-55.0,38.0,9374911.0,94.0,390.0,94.0,0.0,0,3.0,-27.0,22,0.49757832103065647,0.5988470510686504,0.0,0,5.916,97.09148565489093
